Label,cleaned_review_text,count_positive_words,count_negative_words,contain_no,contain_not,contain_exclamation,log_review_length,emotion_label,sentiment_score
1,good speed great quality very quiet,3,0,0,0,0,3.5553480614894135,1,0.5
0,not as good photo printing as the c,2,0,0,1,0,3.5553480614894135,1,0.7
1,feature galore nice picture long battery life,2,0,0,0,0,3.8066624897703196,1,0.27499999999999997
0,some may view as bulky battery life only average pricey,0,2,0,0,0,4.007333185232471,0,-0.075
0,product quality display,0,0,0,0,0,3.1354942159291497,2,0.0
1,tiny feature rich colorful and large screen for its overall size,2,0,0,0,0,4.1588830833596715,1,0.17785714285714288
0,big expensive jetadmin tool unstable,0,2,0,0,0,3.58351893845611,0,-0.25
1,good image quality easy to use inexpensive,3,0,0,0,0,3.7376696182833684,1,0.5666666666666667
0,poor iso control response not so fast,1,1,0,1,0,3.6109179126442243,2,-0.1
1,its small versatile and affordable,2,0,0,0,0,3.5263605246161616,0,-0.25
1,easy of use great quality floppy disk storage,2,0,0,0,0,3.8066624897703196,2,0.6166666666666667
0,picture quality battery life bad game,0,1,0,0,0,3.6109179126442243,0,-0.5499999999999999
1,amazing look build easy to use excellent picture quality feature content revolutionary feature and size value,4,0,0,0,0,4.6913478822291435,1,0.6777777777777777
0,low battery life but still a good camera,1,0,0,0,0,3.6888794541139363,1,0.35
1,look cool little feature size camera,1,0,0,0,0,3.58351893845611,1,0.08124999999999999
1,price right good service nice print,3,0,0,0,0,3.5553480614894135,1,0.5285714285714286
1,tri mode capability with verizon crisp high resolution screen great bell and whistle,3,0,0,0,0,4.430816798843313,2,0.4033333333333333
0,new technology be expensive,0,1,0,0,0,3.295836866004329,1,-0.18181818181818182
0,battery life be extremely short and button be too small,0,0,0,0,0,4.007333185232471,0,-0.125
0,rough ride over rugged terrain,0,1,0,0,0,3.4011973816621555,0,-0.1
1,nice picture for an affordable price,2,0,0,0,0,3.58351893845611,2,0.6
0,uneven result indoor under low light condition,0,1,0,0,0,3.828641396489095,2,0.06666666666666667
1,write to cd r medium good range of resolution to choose from,1,0,0,0,0,4.0943445622221,1,0.7
1,print be beautiful with canon photo paper pro,1,0,0,0,0,3.8066624897703196,1,0.85
0,you get what you pay for this be not for photo printing,0,0,0,1,0,4.007333185232471,1,0.0
1,high quality picture pixel !,0,0,0,0,1,3.332204510175204,2,0.2
0,video feature not useful cost,1,0,0,1,0,3.367295829986474,1,-0.15
1,compact size,1,0,0,0,0,2.4849066497880004,1,0.0
1,no need to carry item pda phone wireless web that be useful,1,0,1,0,0,4.07753744390572,1,0.3
0,some quirk to the low battery indication,0,0,0,0,0,3.6888794541139363,0,0.0
1,great feel high quality picture many option and easy to use,2,0,0,0,0,4.07753744390572,1,0.47333333333333333
1,high quality printout cheap durably,0,1,0,0,0,3.5553480614894135,0,0.28
0,slow for high volume work,1,1,0,0,0,3.2188758248682006,2,-0.07000000000000002
0,lack many feature,0,1,0,0,0,2.833213344056216,2,0.5
1,full professional digital slr,0,0,0,0,0,3.367295829986474,1,0.15
0,screen scratch easily,0,1,0,0,0,3.044522437723423,2,0.43333333333333335
0,really use up battery fast power adapter be kind of expensive,1,1,0,0,0,4.110873864173311,1,0.125
0,the software s user interface stink expensive big !,0,2,0,0,1,3.9318256327243257,0,-0.25
1,nice design comfortable build in radio wireless internet,2,0,0,0,0,4.02535169073515,1,0.5
0,plastic body can break if drop,0,1,0,0,0,3.4011973816621555,1,0.0
1,comfort call clarity good design,3,0,0,0,0,3.4657359027997265,1,0.7
1,separate ink cart fast easy to use,2,0,0,0,0,3.5263605246161616,2,0.31666666666666665
1,nikkor lens image quality size speed,0,0,0,0,0,3.58351893845611,2,0.0
1,the sound on the phone be great I love the speakerphone,2,0,0,0,0,4.007333185232471,1,0.5666666666666668
0,eat up battery real fast,1,0,0,0,0,3.1780538303479458,1,0.30000000000000004
1,easy to use great picture quality,2,0,0,0,0,3.4965075614664802,2,0.6166666666666667
1,small and easily transportable good for email picture can take picture a session,1,0,0,0,0,4.382026634673881,1,0.29444444444444445
0,black and white,0,0,0,0,0,2.70805020110221,1,-0.08333333333333333
0,very expensive not user friendly a bit too delicate,2,1,0,1,0,3.9318256327243257,1,-0.19166666666666665
1,fair size good looking,2,0,0,0,0,3.091042453358316,1,0.7
0,handle height recline and basket,0,0,0,0,0,3.4657359027997265,1,0.0
1,battery life nice screen good overall basic relatively cheap,2,1,0,0,0,4.0943445622221,1,0.33999999999999997
1,great sound great display great battery life and it be tri mode,3,0,0,0,0,4.143134726391533,0,0.7
0,dial back feature available only on the i plus,1,0,0,0,0,3.828641396489095,1,0.13333333333333333
1,great color great price,2,0,0,0,0,3.1354942159291497,2,0.8
0,nothing bad can be say about this camera,0,1,0,0,0,3.6888794541139363,0,-0.6999999999999998
1,cute design many free addition,2,0,0,0,0,3.4011973816621555,1,0.4666666666666666
0,slow in high re mode not much room for creativity,0,1,0,1,0,3.8918202981106265,2,-0.08000000000000002
0,eat battery like a kid in a candy store noseprint slow software,1,1,0,0,0,4.143134726391533,1,-0.30000000000000004
0,no datum sync,0,0,1,0,0,2.5649493574615367,2,0.0
0,for new user will have to practice to understand feature big time phone guy might want to jump to the,0,0,0,0,0,4.61512051684126,1,0.06818181818181818
0,price but it be a bargain compare to other in its class,1,0,0,0,0,4.007333185232471,1,-0.125
0,weak zoom standard battery life limit,0,2,0,0,0,3.6109179126442243,0,-0.1875
1,finally ! a successful marriage of a palm and cell phone,1,0,0,0,1,4.02535169073515,1,0.75
0,instruction book could be easy to use,1,0,0,0,0,3.6109179126442243,1,0.43333333333333335
0,not much storage zap battery,0,1,0,1,0,3.332204510175204,0,-0.1
0,battery life bulky size camera resolution,0,1,0,0,0,3.713572066704308,0,0.0
0,weak flash limited macro limited software,0,3,0,0,0,3.713572066704308,0,-0.1726190476190476
1,chic classy can fit in your pocket bag etc colorful,3,0,0,0,0,3.9318256327243257,2,0.26666666666666666
0,poor reception flimsy antenna no game expensive for nothing,0,3,1,0,0,4.07753744390572,2,-0.2333333333333333
0,just about everything function reception call consistency battery life,0,0,0,0,0,4.248495242049359,2,0.0
1,excellent black and white printout no smudge sharp graphic long last toner,2,1,1,0,0,4.30406509320417,1,0.09404761904761905
0,single mode phone,0,0,0,0,0,2.833213344056216,2,-0.07142857142857142
0,nonexistent reception nonexistent reception and also nonexistent reception !,0,3,0,0,1,4.330733340286331,2,0.0
0,envelope jam blue lid,0,1,0,0,0,3.044522437723423,2,0.0
1,lightweight,0,0,0,0,0,2.3978952727983707,2,0.0
1,both software and camera be easy enough for anyone to operate,2,0,0,0,0,4.110873864173311,2,0.21666666666666667
0,somewhat low volume on headset and earpiece lack of ring tone include on phone,0,1,0,0,0,4.356708826689592,2,0.0
0,very bad phone menu bad option bad software design,0,3,0,0,0,3.912023005428146,0,-0.7699999999999999
0,no calculator that be the only thing I miss from more expensive phone I have use,0,2,1,0,0,4.382026634673881,1,0.0
0,poky serial interface dumb lens flash positioning,0,2,0,0,0,3.8918202981106265,2,-0.375
1,non,0,0,0,0,0,1.0986122886681098,2,0.0
0,rubber button sometimes stick,0,0,0,0,0,3.367295829986474,2,0.0
0,battery life when you use the backlight feature,0,0,0,0,0,3.8501476017100584,0,0.0
1,a high quality and easy to operate camera for an affordable price,2,0,0,0,0,4.174387269895637,2,0.2966666666666667
1,excellent functionality feature very good image quality,2,0,0,0,0,4.007333185232471,1,0.955
1,good quality fast printing compact,3,0,0,0,0,3.5263605246161616,1,0.44999999999999996
0,maybe a big optical zoom,0,0,0,0,0,3.1780538303479458,2,0.0
0,small battery life,0,0,0,0,0,2.8903717578961645,0,-0.25
1,size style feature,0,0,0,0,0,2.8903717578961645,1,0.0
1,easy to use great picture great size,3,0,0,0,0,3.58351893845611,2,0.6777777777777777
0,not recline seat,0,0,0,1,0,2.772588722239781,1,0.0
1,it be very easy to take great photo with this camera !,2,0,0,0,1,3.9889840465642745,2,0.7816666666666667
1,take great picture outstanding for macro work,3,0,0,0,0,3.8066624897703196,1,0.65
1,it be just so simple to use !,0,0,0,0,1,3.367295829986474,2,0.0
0,  mb max memory tech support,1,0,0,0,0,3.332204510175204,2,0.0
1,easy to use floppy disk storage,1,0,0,0,0,3.4339872044851463,2,0.43333333333333335
0,  for a lot of time and work into get a halfway suitable picture,2,0,0,0,0,4.1588830833596715,1,0.55
0,no calendar pim lack of shortcut,0,1,1,0,0,3.4657359027997265,0,0.0
0,price take a laptop or buy a digital wallet,0,0,0,0,0,3.7612001156935624,2,0.0
1,small size clarity,1,0,0,0,0,2.8903717578961645,0,-0.25
1,great size great storage,2,0,0,0,0,3.1780538303479458,2,0.8
0,ink cartridge run out very quickly,0,0,0,0,0,3.5263605246161616,0,0.43333333333333335
1,take good picture and plenty of they before download,1,0,0,0,0,3.9512437185814275,1,0.7
1,good price feature rich ext flash hot shoe,3,0,0,0,0,3.7376696182833684,1,0.44166666666666665
1,metal build high fashion design great reception great audio simple design,2,0,0,0,0,4.290459441148391,1,0.44000000000000006
1,fast reliable quality product,2,0,0,0,0,3.367295829986474,1,0.2
0,deplete battery quickly,0,1,0,0,0,3.1354942159291497,0,0.3333333333333333
0,lack of genuine pcl langauge support but samsung printer language seem to be good enough,4,1,0,0,0,4.477336814478207,1,0.3666666666666667
0,slow when print in color camera print be mediocre,0,2,0,0,0,3.8918202981106265,0,-0.4
1,light sturdy compact great sunhood onehande fold brilliant for tall people amp cheap in uk,4,1,0,0,0,4.499809670330265,1,0.625
0,black ink quality,0,0,0,0,0,2.833213344056216,0,-0.16666666666666666
1,amazing picture,1,0,0,0,0,2.70805020110221,2,0.6000000000000001
0,battery life be short than your pinky volume on custom ring be poor,0,1,0,0,0,4.204692619390966,0,-0.2
1,small light bluetooth excellent phone book and that color screen,1,0,0,0,0,4.1588830833596715,1,0.3833333333333333
1,relatively quick durable,1,0,0,0,0,3.1780538303479458,1,0.3333333333333333
1,great optical zoom easy menus good quality,3,0,0,0,0,3.7376696182833684,1,0.6444444444444445
0,do not come bundle with a pc card reader,0,0,0,1,0,3.6888794541139363,1,0.0
0,  mb smartmedia card too small,0,0,0,0,0,3.4011973816621555,0,-0.25
0,power button placement macro mode sensitive,1,0,0,0,0,3.7612001156935624,2,0.1
0,crack in housing out of focus closeup,0,1,0,0,0,3.6109179126442243,2,0.0
0,expensive photo print,0,1,0,0,0,3.044522437723423,2,-0.5
0,thick battery digital viewfinder,0,0,0,0,0,3.4657359027997265,0,-0.15
1,high resolution and optical zoom feature,0,0,0,0,0,3.6888794541139363,1,0.16
0,pricey yes but worth it,1,1,0,0,0,3.1354942159291497,1,0.3
1,great price amount of feature ease of use,2,0,0,0,0,3.713572066704308,1,0.8
1,small easy to use,1,0,0,0,0,2.833213344056216,0,0.09166666666666667
0,the software installation should not be customize,0,0,0,1,0,3.8918202981106265,2,0.0
1,outstanding photo quality quiet build in pc card slot,2,0,0,0,0,3.970291913552122,1,0.25
0,some might find a battery life of hour limit no analog roam,0,1,1,0,0,4.07753744390572,0,0.0
1,good quality picture rugged camera and usb connectivity,1,0,0,0,0,4.007333185232471,1,0.7
1,small lightweight portable,1,0,0,0,0,3.258096538021482,2,-0.25
1,cheap nice form factor look nice,2,1,0,0,0,3.4657359027997265,0,0.5333333333333333
1,awsome signal exceptional battery life light weight small fun fun fun,5,0,0,0,0,4.23410650459726,1,0.28611111111111115
1,small size good battery life ease of use,2,0,0,0,0,3.6888794541139363,1,0.22499999999999998
1,easy to use durable reliable,3,0,0,0,0,3.332204510175204,1,0.43333333333333335
0,wow what a rip off,1,1,0,0,0,2.8903717578961645,2,0.1
0,a little on the expensive side,0,1,0,0,0,3.4011973816621555,2,-0.34375
0,it do not work long,1,0,0,1,0,2.9444389791664403,1,-0.05
0,a bit power hungry battery drain fast navigation button could use a little tweeking,1,1,0,0,0,4.418840607796598,0,0.0062500000000000056
0,do not do anything well do not do most thing passably,1,0,0,1,0,3.970291913552122,2,0.5
1,one ink cartrage inexspensive easy to use,1,0,0,0,0,3.713572066704308,2,0.43333333333333335
0,big than most cell phone,0,0,0,0,0,3.1780538303479458,2,0.25
1,amazing photo image,1,0,0,0,0,2.9444389791664403,2,0.6000000000000001
0,no basket but no umbrella do the mesh bag be sufficient standard for umbrella stroller,1,0,1,0,0,4.454347296253507,2,0.0
1,qwerty keyboard easy access to sms email wap internet speaker phone be fantastic,2,0,0,0,0,4.382026634673881,2,0.4166666666666667
0,not quality picture,0,0,0,1,0,2.9444389791664403,2,0.0
1,recess on off clear sound voice dial easy button menu,2,0,0,0,0,3.970291913552122,2,0.3111111111111111
0,too slow to print color cartridge do not last,0,1,0,1,0,3.8066624897703196,0,-0.15000000000000002
0,digital picture instead of real pic clear enough amp gt not sure yet,2,0,0,1,0,4.219507705176107,1,0.009999999999999998
1,inexpensive and multiple benefit,2,0,0,0,0,3.4657359027997265,1,0.0
1,cheap good print quality and usually efficient not to mention small,2,1,0,1,0,4.204692619390966,1,0.15000000000000002
1,nothing really amazing here,1,0,0,0,0,3.295836866004329,2,0.6000000000000001
1,look good very convenient,2,0,0,0,0,3.2188758248682006,1,0.44999999999999996
1,small point and shoot and nice look,1,0,0,0,0,3.5553480614894135,0,0.175
0,sometimes signal could be well,1,0,0,0,0,3.4011973816621555,2,0.0
1,reception ! style battery life sound quality,0,0,0,0,1,3.784189633918261,0,0.4
0,lens cap lose easily no usb wide optical viewfinder,0,1,1,0,0,3.9318256327243257,0,-0.15833333333333333
0,I will let you know,0,0,0,0,0,2.9444389791664403,2,0.0
1,pretty easy to use overall good quality picture,3,0,0,0,0,3.8501476017100584,1,0.3458333333333333
1,a bargain for lot of feature cute great design cool looking and it be a sony,4,0,0,0,0,4.330733340286331,1,0.5499999999999999
1,very nice pic s,1,0,0,0,0,2.70805020110221,2,0.78
1,cheep,0,0,0,0,0,1.6094379124341003,2,0.0
0,slow awkward setting than other fuji s,0,2,0,0,0,3.6375861597263857,2,-0.3416666666666666
0,limit warranty,0,1,0,0,0,2.6390573296152584,1,0.0
0,poor battery life no provision for add on lense or filter,0,1,1,0,0,4.04305126783455,0,-0.4
1,great camera in a small package,1,0,0,0,0,3.4339872044851463,0,0.275
0,lens cover durability lcd scratch resistance,0,2,0,0,0,3.784189633918261,1,0.0
1,reasonable price and compact in size,2,0,0,0,0,3.58351893845611,1,0.2
0,extra battery on hand good !,1,0,0,0,1,3.332204510175204,1,0.4375
0,colour repro be not faultless,1,0,0,1,0,3.367295829986474,1,-0.5
0,battery life could be long charge of flash a bit slow,0,1,0,0,0,3.970291913552122,0,-0.17500000000000002
1,size screen bluetooth,0,0,0,0,0,3.044522437723423,2,0.0
1,speed great outdoor picture,1,0,0,0,0,3.295836866004329,2,0.8
0,minor bug in firmware,0,1,0,0,0,3.044522437723423,0,-0.05
1,this printer from an avid photographer be an awesome piece of technology,2,0,0,0,0,4.276666119016055,1,0.625
0,hard to push and turn,0,1,0,0,0,3.044522437723423,2,-0.2916666666666667
0,price bulky design memory hogging driver,0,1,0,0,0,3.6888794541139363,2,0.0
0,battery could last long but hey day be not bad,0,1,0,1,0,3.828641396489095,0,0.09999999999999998
0,flash not the good,1,0,0,1,0,2.8903717578961645,1,0.7
0,slow photo printing,0,1,0,0,0,2.9444389791664403,2,-0.30000000000000004
1,light ergonomic design easy to use and navigate sturdy lot of feature,2,0,0,0,0,4.23410650459726,1,0.4166666666666667
0,break easily and can sometimes have internal problem depend on the phone itself,0,2,0,0,0,4.3694478524670215,2,0.21666666666666667
1,easy to use high quality print excellent machine,2,0,0,0,0,3.871201010907891,1,0.5311111111111111
0,long boot time flash too bright,1,0,0,0,0,3.4339872044851463,1,0.325
0,some button menu item be confuse,0,1,0,0,0,3.4657359027997265,0,0.0
0,ink consumption no parallel port,0,0,1,0,0,3.4657359027997265,2,0.0
0,not the small cell phone available,1,0,0,1,0,3.5263605246161616,0,0.07500000000000001
0,expensive a bit bulky and heavy,0,2,0,0,0,3.4339872044851463,2,-0.35
1,lightweight easy to maneuver clean up great,3,0,0,0,0,3.7612001156935624,1,0.5333333333333333
1,price reliability toner save feature great workmanship,1,0,0,0,0,3.9889840465642745,1,0.8
